,cod_curso,nome_curso,carga_horaria,eixo_tec,fator_esforco,tipo_curso,turno,cod_matricula,cod_ciclo_matricula,situacao,inicio_curso,final_esperado,renda,sexo,faixa_etaria,cor
173,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,92113340,2638484,E,23/09/2019,30/08/2024,"0,5<RFP<=1",F,20-24,parda    
174,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,92113342,2638484,E,23/09/2019,30/08/2024,"0<RFP<=0,5",F,15-19,parda    
175,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,92113304,2638484,E,23/09/2019,30/08/2024,"0,5<RFP<=1",F,30-34,parda    
176,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94250091,2684318,E,09/03/2020,28/02/2025,"0<RFP<=0,5",F,15-19,parda    
177,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94250532,2684318,E,09/03/2020,28/02/2025,"0<RFP<=0,5",M,20-24,amarela  
178,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94250075,2684318,E,09/03/2020,28/02/2025,"1,5<RFP<=2,5",M,15-19,parda    
179,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94250141,2684318,E,09/03/2020,28/02/2025,"1,0<RFP<=1,5",F,20-24,parda    
180,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94250530,2684318,E,09/03/2020,28/02/2025,"0,5<RFP<=1",M,15-19,branca   
181,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94250153,2684318,E,09/03/2020,28/02/2025,"0<RFP<=0,5",M,20-24,branca   
182,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94272475,2686835,E,10/02/2020,10/02/2025,"0,5<RFP<=1",M,25-29,parda    
183,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94272781,2686835,E,10/02/2020,10/02/2025,"0<RFP<=0,5",M,25-29,parda    
184,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94272657,2686835,E,10/02/2020,10/02/2025,"0<RFP<=0,5",F,15-19,branca   
185,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94272515,2686835,E,10/02/2020,10/02/2025,"0<RFP<=0,5",F,15-19,parda    
186,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94272509,2686835,E,10/02/2020,10/02/2025,"0<RFP<=0,5",F,15-19,branca   
187,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94272517,2686835,E,10/02/2020,10/02/2025,"0,5<RFP<=1",M,15-19,parda    
188,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94272481,2686835,E,10/02/2020,10/02/2025,"0<RFP<=0,5",F,25-29,preta    
189,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,94272655,2686835,E,10/02/2020,10/02/2025,"0<RFP<=0,5",M,15-19,branca   
190,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955635,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",M,25-29,parda    
191,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955699,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",M,25-29,parda    
192,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955645,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",F,25-29,branca   
193,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955665,2003441,C,23/11/2015,30/10/2020,"1,0<RFP<=1,5",M,20-24,branca   
194,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955643,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",F,25-29,branca   
195,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955681,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",F,25-29,branca   
196,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955629,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",F,25-29,branca   
197,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955719,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",F,20-24,branca   
198,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955651,2003441,E,23/11/2015,30/10/2020,"0<RFP<=0,5",F,25-29,parda    
199,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955647,2003441,E,23/11/2015,30/10/2020,"1,0<RFP<=1,5",M,25-29,parda    
200,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955661,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",M,20-24,parda    
201,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955659,2003441,E,23/11/2015,30/10/2020,"0,5<RFP<=1",M,30-34,parda    
202,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955649,2003441,C,23/11/2015,30/10/2020,"0,5<RFP<=1",M,20-24,branca   
203,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955641,2003441,E,23/11/2015,30/10/2020,"0<RFP<=0,5",M,25-29,parda    
204,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955691,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",F,20-24,parda    
205,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955657,2003441,E,23/11/2015,30/10/2020,"0<RFP<=0,5",M,30-34,preta    
206,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955639,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",M,20-24,branca   
207,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955683,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",M,20-24,parda    
208,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955633,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",M,25-29,parda    
209,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955695,2003441,E,23/11/2015,30/10/2020,"0,5<RFP<=1",M,25-29,branca   
210,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,65955637,2003441,C,23/11/2015,30/10/2020,"0<RFP<=0,5",M,30-34,branca   
211,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,93709889,2683114,E,10/02/2020,30/12/2024,"0<RFP<=0,5",F,15-19,branca   
212,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,93712625,2683114,E,10/02/2020,30/12/2024,"1,5<RFP<=2,5",M,15-19,branca   
213,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,99633477,2774268,E,31/05/2021,31/05/2026,"0,5<RFP<=1",M,15-19,amarela  
214,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,99633595,2774268,E,31/05/2021,31/05/2026,"0,5<RFP<=1",F,15-19,branca   
215,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,99633583,2774268,E,31/05/2021,31/05/2026,"0,5<RFP<=1",M,15-19,branca   
216,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,100328871,2789389,E,13/07/2021,13/07/2026,"0<RFP<=0,5",F,15-19,branca   
217,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,100328837,2789389,E,13/07/2021,13/07/2026,"RFP>3,5",F,15-19,branca   
218,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,100341127,2789612,E,05/07/2021,03/07/2026,"1,0<RFP<=1,5",F,30-34,branca   
219,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,100341435,2789612,E,05/07/2021,03/07/2026,"0<RFP<=0,5",M,15-19,parda    
220,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,100341147,2789612,E,05/07/2021,03/07/2026,"0,5<RFP<=1",M,15-19,parda    
221,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,100341129,2789612,E,05/07/2021,03/07/2026,"1,0<RFP<=1,5",M,20-24,parda    
222,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,100341149,2789612,E,05/07/2021,03/07/2026,"0<RFP<=0,5",M,15-19,branca   
223,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,101723847,2811534,E,13/10/2021,13/10/2026,"0<RFP<=0,5",M,20-24,parda    
224,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,101723819,2811534,E,13/10/2021,13/10/2026,"RFP>3,5",M,20-24,branca   
225,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,97845676,2745781,E,25/01/2021,25/01/2026,"0,5<RFP<=1",F,15-19,parda    
226,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,98110729,2750316,E,01/02/2021,01/02/2026,"0,5<RFP<=1",M,20-24,branca   
227,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,98110697,2750316,E,01/02/2021,01/02/2026,"0<RFP<=0,5",M,25-29,branca   
228,1,engenharia civil,3800,infraestrutura,1.14,bacharelado,integral,98110717,2750316,E,01/02/2021,01/02/2026,"0,5<RFP<=1",M,45-49,branca   
229,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,73221385,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",M,30-34,parda    
230,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72636959,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",M,40-44,parda    
231,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71987136,2145409,E,24/04/2017,26/03/2021,"1,5<RFP<=2,5",M,35-39,parda    
232,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72051125,2145409,C,24/04/2017,26/03/2021,"2,5<RFP<=3,5",M,20-24,branca   
233,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71987132,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",M,20-24,parda    
234,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72051129,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",M,15-19,parda    
235,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72051201,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",F,15-19,branca   
236,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71987302,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",F,20-24,parda    
237,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71866737,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",F,20-24,branca   
238,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72051127,2145409,E,24/04/2017,26/03/2021,"1,0<RFP<=1,5",M,20-24,branca   
239,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71986956,2145409,E,24/04/2017,26/03/2021,"1,0<RFP<=1,5",M,25-29,branca   
240,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72051253,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",M,20-24,parda    
241,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72336588,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",F,20-24,parda    
242,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637663,2145409,C,24/04/2017,26/03/2021,"0,5<RFP<=1",F,20-24,parda    
243,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72051245,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",F,25-29,parda    
244,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71987212,2145409,C,24/04/2017,26/03/2021,"0<RFP<=0,5",F,25-29,branca   
245,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637775,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",F,30-34,amarela  
246,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72051187,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",F,40-44,branca   
247,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637441,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",F,30-34,branca   
248,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72636594,2145409,C,24/04/2017,26/03/2021,"RFP>3,5",M,20-24,branca   
249,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637431,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",M,40-44,parda    
250,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72636544,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",M,40-44,parda    
251,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637767,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",F,35-39,parda    
252,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637437,2145409,E,24/04/2017,26/03/2021,"1,5<RFP<=2,5",F,50-54,parda    
253,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637439,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",F,30-34,preta    
254,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637653,2145409,E,24/04/2017,26/03/2021,"1,5<RFP<=2,5",M,30-34,branca   
255,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637655,2145409,E,24/04/2017,26/03/2021,"RFP>3,5",M,30-34,branca   
256,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71866741,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",M,20-24,branca   
257,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637659,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",M,35-39,branca   
258,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71986958,2145409,C,24/04/2017,26/03/2021,"0,5<RFP<=1",M,20-24,branca   
259,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72636598,2145409,E,24/04/2017,26/03/2021,"1,5<RFP<=2,5",M,35-39,branca   
260,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637657,2145409,C,24/04/2017,26/03/2021,"1,0<RFP<=1,5",M,25-29,parda    
261,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637163,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",M,45-49,parda    
262,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637771,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",M,25-29,parda    
263,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71987128,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",M,40-44,preta    
264,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72757267,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",M,25-29,preta    
265,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72050550,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",M,30-34,amarela  
266,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637769,2145409,E,24/04/2017,26/03/2021,"0<RFP<=0,5",M,45-49,branca   
267,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71986954,2145409,E,24/04/2017,26/03/2021,"1,0<RFP<=1,5",M,35-39,branca   
268,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71987138,2145409,E,24/04/2017,26/03/2021,"1,0<RFP<=1,5",M,45-49,branca   
269,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637781,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",F,25-29,parda    
270,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72637305,2145409,C,24/04/2017,26/03/2021,"0<RFP<=0,5",F,25-29,parda    
271,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,72051247,2145409,E,24/04/2017,26/03/2021,"0,5<RFP<=1",M,25-29,parda    
272,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,71990696,2145409,E,24/04/2017,26/03/2021,"1,5<RFP<=2,5",M,20-24,parda    
273,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597798,1982512,C,05/03/2015,06/05/2019,"1,0<RFP<=1,5",F,30-34,parda    
274,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597780,1982512,C,05/03/2015,06/05/2019,"1,0<RFP<=1,5",M,25-29,branca   
275,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597571,1982512,E,05/03/2015,06/05/2019,"0<RFP<=0,5",M,20-24,parda    
276,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597786,1982512,C,05/03/2015,06/05/2019,"1,0<RFP<=1,5",M,25-29,parda    
277,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597627,1982512,C,05/03/2015,06/05/2019,"0<RFP<=0,5",M,40-44,amarela  
278,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597573,1982512,C,05/03/2015,06/05/2019,"1,0<RFP<=1,5",M,30-34,parda    
279,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597768,1982512,C,05/03/2015,06/05/2019,"2,5<RFP<=3,5",F,35-39,parda    
280,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64591941,1982512,C,05/03/2015,06/05/2019,"0,5<RFP<=1",M,20-24,branca   
281,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593217,1982512,C,05/03/2015,06/05/2019,"0<RFP<=0,5",F,20-24,parda    
282,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597589,1982512,C,05/03/2015,06/05/2019,"1,0<RFP<=1,5",M,30-34,preta    
283,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593409,1982512,C,05/03/2015,06/05/2019,"0<RFP<=0,5",F,25-29,branca   
284,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593389,1982512,C,05/03/2015,06/05/2019,"0<RFP<=0,5",M,25-29,parda    
285,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593411,1982512,C,05/03/2015,06/05/2019,"1,0<RFP<=1,5",M,20-24,branca   
286,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593419,1982512,C,05/03/2015,06/05/2019,"1,0<RFP<=1,5",F,20-24,parda    
287,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593227,1982512,E,05/03/2015,06/05/2019,"0<RFP<=0,5",M,25-29,preta    
288,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593213,1982512,C,05/03/2015,06/05/2019,"1,0<RFP<=1,5",M,25-29,parda    
289,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597776,1982512,C,05/03/2015,06/05/2019,"0,5<RFP<=1",M,25-29,branca   
290,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597641,1982512,C,05/03/2015,06/05/2019,"0,5<RFP<=1",F,50-54,branca   
291,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597808,1982512,C,05/03/2015,06/05/2019,"0,5<RFP<=1",F,20-24,branca   
292,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593391,1982512,C,05/03/2015,06/05/2019,"0,5<RFP<=1",F,20-24,parda    
293,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593415,1982512,C,05/03/2015,06/05/2019,"0,5<RFP<=1",F,20-24,parda    
294,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593395,1982512,C,05/03/2015,06/05/2019,"0<RFP<=0,5",F,20-24,amarela  
295,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597587,1982512,C,05/03/2015,06/05/2019,"0,5<RFP<=1",F,20-24,parda    
296,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593229,1982512,C,05/03/2015,06/05/2019,"0,5<RFP<=1",M,20-24,parda    
297,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593225,1982512,C,05/03/2015,06/05/2019,"0<RFP<=0,5",F,20-24,parda    
298,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593421,1982512,C,05/03/2015,06/05/2019,"0<RFP<=0,5",F,20-24,branca   
299,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597569,1982512,C,05/03/2015,06/05/2019,"0,5<RFP<=1",F,35-39,parda    
300,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597810,1982512,C,05/03/2015,06/05/2019,"1,0<RFP<=1,5",M,25-29,branca   
301,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593031,1982512,C,05/03/2015,06/05/2019,"0<RFP<=0,5",F,20-24,branca   
302,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593027,1982512,E,05/03/2015,06/05/2019,"0<RFP<=0,5",F,40-44,parda    
303,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593413,1982512,E,05/03/2015,06/05/2019,"0,5<RFP<=1",F,20-24,branca   
304,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597577,1982512,E,05/03/2015,06/05/2019,"0,5<RFP<=1",F,30-34,parda    
305,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593209,1982512,E,05/03/2015,06/05/2019,"0,5<RFP<=1",F,25-29,parda    
306,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64598082,1982512,E,05/03/2015,06/05/2019,"0<RFP<=0,5",F,25-29,parda    
307,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64591939,1982512,C,05/03/2015,06/05/2019,"0<RFP<=0,5",F,25-29,parda    
308,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593401,1982512,E,05/03/2015,06/05/2019,"RFP>3,5",F,25-29,parda    
309,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597591,1982512,E,05/03/2015,06/05/2019,"0<RFP<=0,5",M,25-29,parda    
310,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597802,1982512,E,05/03/2015,06/05/2019,"0<RFP<=0,5",M,30-34,parda    
311,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597790,1982512,C,05/03/2015,06/05/2019,"2,5<RFP<=3,5",M,35-39,parda    
312,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597792,1982512,E,05/03/2015,06/05/2019,"0<RFP<=0,5",M,30-34,parda    
313,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593403,1982512,E,05/03/2015,06/05/2019,"0<RFP<=0,5",M,25-29,branca   
314,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64593211,1982512,E,05/03/2015,06/05/2019,"0,5<RFP<=1",M,20-24,parda    
315,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,64597629,1982512,E,05/03/2015,06/05/2019,"0,5<RFP<=1",M,30-34,parda    
316,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,83321167,2193062,E,18/09/2017,17/09/2021,"1,5<RFP<=2,5",M,20-24,branca   
317,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,83331782,2193062,E,18/09/2017,17/09/2021,"0<RFP<=0,5",M,30-34,preta    
318,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,83331404,2193062,E,18/09/2017,17/09/2021,"0<RFP<=0,5",M,15-19,parda    
